source_center,destination_center,route_type,median_delay_ratio,sla_breach_rate,trip_count,median_distance,median_actual_time,median_osrm_time
IND302006AAA,IND302014AAB,Carting,3.0,1.0,17,9.8883,24.0,8.0
IND152026AAA,IND151001AAA,FTL,1.0,0.17647058823529413,17,22.579099999999997,21.0,24.0
IND000000AFT,IND421302AAG,Carting,2.3,0.9411764705882353,17,13.6136,23.0,10.0
IND474003AAA,IND476111AAA,FTL,2.588235294117647,1.0,17,24.4738,52.0,17.0
IND401602AAA,IND401501AAA,Carting,6.518518518518518,1.0,17,13.6213,105.0,13.0
IND472001AAA,IND474003AAA,FTL,2.3529411764705883,0.8823529411764706,17,26.7766,49.0,21.0
IND243001AAA,IND243503AAB,FTL,2.0,1.0,17,22.945400000000003,32.0,16.0
IND506314AAA,IND506002AAA,FTL,4.0,0.9411764705882353,17,24.6262,45.0,17.0
IND560058AAB,IND562132AAA,Carting,1.5555555555555556,0.7647058823529411,17,9.4323,21.0,10.0
IND477001AAB,IND474003AAA,FTL,3.6,1.0,17,24.9505,42.0,17.0
IND335804AAD,IND335703AAA,Carting,1.0555555555555556,0.3125,16,9.77985,8.0,9.0
IND361305AAC,IND361315AAA,FTL,1.6318681318681318,1.0,16,23.383699999999997,25.0,16.0
IND500039AAC,IND508116AAA,FTL,1.8642533936651584,1.0,16,19.89875,28.5,15.0
IND403726AAA,IND403702AAA,FTL,1.7430769230769232,1.0,16,25.739600000000003,41.5,24.0
IND821109AAA,IND802213AAB,FTL,5.1875,1.0,16,22.47405,81.0,16.0
IND632402AAA,IND631102AAA,FTL,1.5217391304347827,0.8125,16,25.5599,35.0,23.0
IND781018AAB,IND781354AAA,FTL,1.686231884057971,1.0,16,32.69555,45.5,26.5
IND344022AAB,IND344001AAA,FTL,1.4333333333333331,0.875,16,24.2969,24.5,17.0
IND335804AAD,IND335701AAA,Carting,1.0416666666666665,0.3125,16,9.6868,8.5,8.0
IND624101AAA,IND624202AAA,FTL,0.7126470588235294,0.0625,16,28.01905,47.0,60.0
IND509124AAA,IND509103AAB,FTL,1.906926406926407,1.0,16,22.50625,41.0,19.5
IND362001AAA,IND360370AAA,FTL,2.25,1.0,16,16.40795,23.5,11.0
IND385340AAB,IND384205AAA,FTL,0.9564814814814815,0.1875,16,23.7428,27.0,29.5
IND788026AAC,IND788151AAA,FTL,2.5852272727272725,1.0,16,29.766750000000002,54.0,22.0
IND506001AAC,IND505467AAA,FTL,1.6856060606060606,0.9375,16,21.3431,28.0,18.0
IND501359AAE,IND505001AAB,FTL,1.2650000000000001,0.625,16,28.15785,29.5,22.0
IND736146AAA,IND736135AAA,FTL,1.6048632218844985,0.875,16,27.38335,44.5,26.0
IND843126AAA,IND842001AAA,Carting,2.6875,1.0,16,12.350200000000001,20.0,8.0
IND500008AAC,IND501359AAE,Carting,2.769230769230769,1.0,16,12.48215,31.0,11.5
IND501141AAA,IND501101AAB,Carting,1.5277777777777777,0.875,16,10.1491,18.0,11.0
IND580028AAA,IND562132AAA,FTL,1.6479166666666667,1.0,16,23.370649999999998,28.0,16.0
IND641011AAA,IND641062AAD,Carting,2.125,0.9375,16,9.62695,23.5,10.0
IND341303AAA,IND341306AAA,FTL,1.71875,1.0,16,17.09875,20.5,12.0
IND416012AAA,IND591237AAB,FTL,2.0666666666666664,1.0,16,20.60275,33.5,15.5
IND250611AAA,IND247776AAA,FTL,1.9556277056277054,1.0,16,20.2115,31.0,16.5
IND244412AAA,IND243301AAB,FTL,0.9502347417840376,0.5,16,48.656,32.0,44.0
IND244501AAA,IND244601AAB,FTL,0.9016129032258065,0.0,16,27.3677,44.0,48.0
IND110037AAM,IND282001AAA,FTL,1.7633053221288515,1.0,16,24.7078,31.5,17.5
IND571105AAA,IND571213AAA,FTL,1.6790281329923273,1.0,16,21.960649999999998,35.5,20.5
IND341001AAC,IND341303AAA,FTL,1.4991304347826087,0.9375,16,24.9144,32.0,21.0
IND581110AAE,IND577002AAA,Carting,1.6607142857142856,0.9375,16,9.6069,13.0,7.0
IND573134AAB,IND573201AAB,FTL,2.2023809523809526,1.0,16,22.31455,34.0,16.0
IND110078AAA,IND110043AAA,Carting,2.3705357142857144,1.0,16,9.8903,29.5,11.0
IND282001AAC,IND000000ACB,FTL,1.8371212121212122,0.75,16,25.39965,35.5,19.0
IND792121AAB,IND786181AAC,Carting,3.0982142857142856,0.9375,16,11.7348,26.0,8.0
IND530026AAA,IND531036AAA,Carting,2.111111111111111,1.0,16,10.2727,19.0,9.0
IND481661AAA,IND842003AAB,FTL,2.6474074074074077,0.6875,16,35.21015,57.0,26.5
IND533308AAB,IND533003AAA,FTL,1.3923076923076922,0.9375,16,24.838300000000004,33.5,23.5
IND423109AAA,IND423601AAA,Carting,2.25,1.0,16,9.302299999999999,12.0,6.5
IND383001AAA,IND383315AAC,FTL,1.1927339901477834,0.5,16,28.272100000000002,27.5,23.0
IND473001AAA,IND473331AAA,FTL,1.96875,1.0,16,22.8729,35.0,21.0
IND389151AAA,IND457661AAA,FTL,2.7763975155279503,1.0,16,21.621,38.0,15.5
IND384205AAA,IND384355AAB,FTL,1.7430555555555554,1.0,16,18.41705,26.0,16.5
IND282002AAD,IND474003AAA,FTL,1.3571428571428572,0.625,16,25.97965,31.0,26.5
IND585307AAB,IND585222AAA,Carting,1.4722222222222223,0.9375,16,10.366150000000001,13.0,9.0
IND480001AAA,IND481661AAA,FTL,1.2685185185185186,0.625,16,26.461799999999997,32.0,20.5
IND560099AAB,IND683511AAB,FTL,1.4720238095238094,0.875,16,27.08915,38.0,22.5
IND201304AAA,IND201301AAF,Carting,2.2225274725274726,0.875,16,11.2503,29.0,13.0
IND363001AAA,IND363421AAB,FTL,1.1142241379310345,0.4375,16,24.073349999999998,29.5,29.5
IND791125AAB,IND791102AAA,FTL,1.9511904761904761,1.0,16,27.935,40.0,19.5
IND202001AAC,IND204215AAA,Carting,2.619047619047619,1.0,16,9.4284,17.5,6.0
IND742226AAA,IND742101AAC,Carting,1.9594594594594594,0.8125,16,10.2578,23.0,12.0
IND530012AAA,IND533106AAA,FTL,1.4686274509803923,0.6875,16,29.69915,27.0,20.5
IND365560AAA,IND365560AAB,FTL,1.9347826086956523,1.0,16,22.83335,32.5,16.5
IND502313AAA,IND503111AAC,FTL,1.68,1.0,15,26.7458,37.0,20.0
IND504208AAB,IND505001AAB,FTL,1.68,0.9333333333333333,15,26.7938,35.0,22.0
IND396321AAA,IND396001AAA,Carting,1.4,1.0,15,11.8241,13.0,9.0
IND631501AAA,IND631003AAA,Carting,2.142857142857143,1.0,15,9.0926,15.0,7.0
IND854326AAB,IND852201AAA,FTL,2.3,1.0,15,31.663400000000003,69.0,29.0
IND784001AAA,IND791111AAC,FTL,2.230769230769231,1.0,15,33.0525,60.0,23.0
IND842001AAA,IND843301AAA,FTL,0.8709677419354839,0.4666666666666667,15,44.57,39.0,32.0
IND504293AAA,IND505001AAB,FTL,1.6666666666666667,1.0,15,26.4483,41.0,23.0
IND848114AAA,IND848210AAA,FTL,1.7083333333333333,1.0,15,23.6211,41.0,24.0
IND403726AAA,IND416510AAA,FTL,2.0,1.0,15,29.1403,48.0,24.0
IND244301AAA,IND244412AAA,FTL,1.6071428571428572,1.0,15,25.0978,35.0,27.0
IND385001AAA,IND385535AAA,FTL,1.6,1.0,15,22.7518,24.0,16.0
IND509358AAA,IND508248AAB,FTL,2.176470588235294,1.0,15,24.7345,41.0,17.0
IND700028AAB,IND712311AAA,Carting,3.5,1.0,15,11.4562,29.0,9.0
IND302020AAA,IND302014AAB,Carting,2.5555555555555554,0.9333333333333333,15,12.4641,25.0,11.0
IND562114AAA,IND560048AAB,Carting,3.0,1.0,15,11.8748,25.0,10.0
IND451666AAA,IND421302AAG,FTL,1.6875,0.9333333333333333,15,25.6994,29.0,18.0
IND854105AAB,IND853204AAA,FTL,2.764705882352941,1.0,15,25.0952,49.0,17.0
IND505001AAB,IND504208AAB,FTL,1.4,1.0,15,24.5665,24.0,17.0
IND458990AAA,IND312605AAB,FTL,1.5909090909090908,1.0,15,23.5618,34.0,22.0
IND302004AAA,IND302014AAB,Carting,2.142857142857143,0.9333333333333333,15,11.4469,20.0,11.0
IND242221AAA,IND207247AAB,FTL,2.3225806451612905,1.0,15,27.553099999999997,72.0,31.0
IND680104AAA,IND679576AAA,FTL,1.4705882352941178,0.8,15,30.0899,44.0,33.0
IND571114AAA,IND570020AAA,FTL,3.3333333333333335,1.0,15,26.0668,61.0,24.0
IND781014AAA,IND781124AAA,Carting,2.1666666666666665,1.0,15,10.8095,14.0,7.0
IND396580AAB,IND396321AAA,Carting,1.75,0.9333333333333333,15,9.9668,14.0,7.0
IND133004AAA,IND135001AAA,FTL,1.4782608695652173,0.6666666666666666,15,22.5569,34.0,20.0
IND110037AAM,IND201301AAF,Carting,1.9090909090909092,1.0,15,11.9488,26.0,13.0
IND273014AAB,IND273155AAA,Carting,1.8,0.8666666666666667,15,9.583,13.0,6.0
IND362220AAA,IND362225AAA,Carting,2.0,0.9333333333333333,15,8.9605,12.0,8.0
IND624001AAA,IND624619AAA,FTL,1.4090909090909092,0.6666666666666666,15,23.4502,24.0,22.0
IND132103AAB,IND131028AAB,FTL,1.8823529411764706,1.0,15,21.954099999999997,35.0,15.0
IND530012AAA,IND764020AAC,Carting,3.0,0.8666666666666667,15,11.9166,21.0,8.0
IND400064AAB,IND400072AAD,Carting,3.3076923076923075,0.9333333333333333,15,13.2171,43.0,13.0
IND586211AAA,IND586128AAA,Carting,1.7142857142857142,0.9333333333333333,15,9.663,17.0,10.0
IND421401AAC,IND421601AAB,Carting,2.8823529411764706,0.9333333333333333,15,10.4794,15.0,7.0
IND626607AAB,IND625008AAA,FTL,1.4054054054054055,0.8,15,28.6395,36.0,23.0
IND416404AAA,IND416012AAA,FTL,2.7037037037037037,1.0,15,26.9218,42.0,19.0
IND721501AAC,IND721253AAC,FTL,1.8571428571428572,0.9333333333333333,15,35.7533,61.0,33.0
IND480661AAA,IND481661AAA,FTL,1.28,0.6666666666666666,15,24.8573,31.0,22.0
IND842001AAA,IND843329AAB,FTL,1.3103448275862069,0.7333333333333333,15,29.4814,38.0,29.0
IND742226AAA,IND742102AAB,Carting,2.0,0.6666666666666666,15,9.6045,15.0,12.0
IND209304AAA,IND221313AAA,FTL,1.2976190476190474,0.5714285714285714,14,28.19775,34.5,19.5
IND341503AAB,IND341510AAB,FTL,2.1134615384615385,1.0,14,23.560899999999997,37.0,16.5
IND181152AAB,IND160002AAC,FTL,1.5989974937343359,0.8571428571428571,14,23.64025,32.5,21.5
IND363330AAB,IND363310AAB,FTL,1.7169076751946606,0.5714285714285714,14,15.235400000000002,25.0,18.5
IND643217AAA,IND643001AAA,Carting,1.1104166666666666,0.5,14,34.36205,24.0,36.5
IND515671AAA,IND515134AAA,FTL,1.5,1.0,14,18.772850000000002,26.5,17.5
IND431131AAB,IND431603AAA,Carting,1.875,0.9285714285714286,14,11.110800000000001,15.0,10.0
IND431122AAA,IND431127AAA,FTL,2.1213235294117645,1.0,14,14.9833,21.5,10.0
IND473226AAA,IND473001AAA,FTL,1.4396551724137931,1.0,14,25.423099999999998,40.0,29.5
IND263153AAB,IND263139AAA,FTL,1.8839285714285714,1.0,14,17.46065,41.0,19.5
IND110037AAM,IND110020AAB,Carting,3.142857142857143,1.0,14,13.19155,44.0,12.0
IND563131AAB,IND560300AAB,Carting,1.6666666666666667,0.7857142857142857,14,12.5994,15.0,12.0
IND312605AAB,IND458001AAB,FTL,1.8592592592592594,0.8571428571428571,14,16.8535,32.5,15.5
IND425412AAA,IND425409AAA,FTL,2.162280701754386,0.7857142857142857,14,20.00095,35.5,15.0
IND305601AAC,IND305001AAC,FTL,1.9852941176470589,1.0,14,38.659549999999996,66.5,34.0
IND506143AAA,IND506167AAB,FTL,1.7647058823529411,1.0,14,22.853250000000003,26.0,16.0
IND571111AAB,IND571313AAB,FTL,1.6515151515151516,1.0,14,17.3533,31.0,16.0
IND641607AAA,IND641654AAA,Carting,2.0,1.0,14,9.15565,16.0,8.0
IND573116AAA,IND571432AAB,FTL,1.6833333333333333,1.0,14,29.9741,38.0,22.0
IND781018AAB,IND781022AAA,Carting,1.5,0.5714285714285714,14,20.2428,19.0,20.5
IND623701AAA,IND623503AAA,FTL,0.9852941176470589,0.35714285714285715,14,21.4022,30.0,26.0
IND509103AAC,IND518002AAA,FTL,1.9415204678362572,1.0,14,26.24995,37.5,19.0
IND201301AAL,IND201301AAF,Carting,1.4696969696969697,0.6428571428571429,14,11.510200000000001,18.5,12.5
IND509324AAA,IND508248AAB,FTL,2.1525735294117645,1.0,14,24.308349999999997,36.0,17.0
IND571124AAA,IND570020AAA,FTL,3.8863636363636362,1.0,14,25.67035,51.5,20.0
IND246725AAB,IND246701AAA,FTL,1.574074074074074,1.0,14,19.110300000000002,24.5,17.0
IND571213AAA,IND571114AAA,FTL,1.375121951219512,0.8571428571428571,14,27.99955,35.0,25.5
IND201306AAA,IND201301AAF,Carting,2.041208791208791,1.0,14,10.8778,27.5,13.0
IND342005AAD,IND344022AAB,FTL,1.53125,0.9285714285714286,14,24.37565,25.5,17.0
IND509358AAA,IND509324AAA,FTL,1.6228070175438596,1.0,14,19.4413,20.0,13.5
IND600116AAB,IND602024AAA,Carting,2.2,0.8571428571428571,14,11.22255,25.0,11.5
IND303008AAB,IND303338AAB,Carting,1.5555555555555556,0.7857142857142857,14,10.8138,14.0,9.5
IND303002AAA,IND302014AAA,FTL,1.7272727272727273,1.0,14,22.5266,30.5,15.5
IND515004AAA,IND515671AAA,FTL,2.0227272727272725,1.0,14,20.594749999999998,44.5,16.0
IND683572AAA,IND680307AAA,Carting,1.8333333333333335,0.8571428571428571,14,6.9879,11.5,5.5
IND583201AAA,IND583119AAA,FTL,3.902173913043478,1.0,14,14.5885,30.0,13.0
IND834002AAB,IND829122AAA,FTL,2.6931818181818183,1.0,14,22.06485,39.0,15.5
IND571313AAB,IND571440AAA,FTL,1.2898617511520736,0.7142857142857143,14,19.78765,39.0,22.5
IND700088AAA,IND712311AAA,Carting,2.4903846153846154,1.0,14,12.267949999999999,23.0,11.0
IND250002AAA,IND131028AAB,FTL,1.930952380952381,1.0,14,31.7085,42.0,23.0
IND852113AAA,IND852139AAB,FTL,2.9208333333333334,1.0,14,34.91355,71.5,24.0
IND360490AAA,IND362001AAA,FTL,2.224242424242424,1.0,14,21.696,40.5,17.5
IND562132AAA,IND580028AAA,FTL,1.6858552631578947,1.0,14,23.68975,29.5,16.0
IND000000ACB,IND110052AAA,Carting,1.5,0.7857142857142857,14,9.8728,13.0,9.0
IND532222AAA,IND761200AAA,FTL,0.75,0.07142857142857142,14,58.873099999999994,54.0,74.5
IND140406AAA,IND140401AAA,FTL,1.2916666666666665,0.5,14,13.877350000000002,23.5,15.0
IND365560AAB,IND364290AAA,FTL,2.4545454545454546,1.0,14,19.886499999999998,37.0,14.5
IND571430AAA,IND571124AAA,FTL,1.2535650623885917,0.5714285714285714,14,19.2954,26.5,19.5
IND531036AAA,IND530012AAA,Carting,2.422794117647059,1.0,14,11.89325,24.0,12.5
IND211002AAB,IND211013AAA,Carting,5.309523809523809,1.0,14,10.1344,35.5,7.0
IND231217AAA,IND231225AAB,FTL,2.424603174603175,1.0,14,18.5321,32.0,12.5
IND600044AAD,IND600048AAA,Carting,2.9375,0.8571428571428571,14,10.50985,27.5,10.0
IND518002AAA,IND518401AAA,FTL,1.78125,1.0,14,17.9265,34.0,17.0
IND609110AAA,IND609602AAA,FTL,1.973684210526316,1.0,14,22.03935,33.0,15.0
IND160002AAC,IND147001AAD,FTL,1.9166666666666665,1.0,14,25.62715,37.5,18.5
IND603203AAA,IND600044AAD,Carting,3.155555555555556,1.0,14,10.912700000000001,26.0,9.5
IND209625AAA,IND241124AAB,FTL,1.4827586206896552,0.6428571428571429,14,24.49355,41.5,29.5
IND147001AAB,IND160002AAC,FTL,2.05,0.7142857142857143,14,43.791,52.0,68.5
IND571440AAA,IND571430AAA,FTL,1.0,0.35714285714285715,14,19.79485,31.5,27.5
IND505467AAA,IND505122AAA,FTL,1.4775828460038984,1.0,14,25.78885,38.0,23.5
IND263645AAA,IND263601AAA,FTL,2.0434173669467786,1.0,14,44.2061,87.0,42.0
IND848210AAA,IND851127AAA,FTL,1.8304843304843306,0.9285714285714286,14,29.03335,48.0,26.0
IND415003AAA,IND412803AAB,FTL,1.0972222222222223,0.42857142857142855,14,21.2417,24.5,24.5
IND733140AAA,IND733102AAA,Carting,2.0,1.0,14,10.4376,17.0,10.5
IND422011AAD,IND423109AAA,Carting,1.7333333333333334,0.8571428571428571,14,10.6036,14.0,7.0
IND110044AAB,IND201301AAF,Carting,2.0,0.9285714285714286,14,6.8774,16.5,7.0
IND583119AAA,IND583101AAA,FTL,2.959230769230769,1.0,14,27.033649999999998,70.0,22.0
IND842001AAA,IND843105AAB,FTL,2.9375,1.0,14,23.50385,47.0,16.0
IND623704AAA,IND626607AAB,FTL,1.2153846153846155,0.5,14,19.9906,30.5,23.5
IND209101AAA,IND209111AAA,FTL,0.7857142857142857,0.46153846153846156,13,39.778,30.0,28.0
IND000000ACB,IND474003AAA,FTL,1.5,0.6923076923076923,13,32.3621,42.0,28.0
IND571104AAA,IND577598AAB,FTL,1.95,1.0,13,27.2057,37.0,19.0
IND571438AAB,IND571401AAA,FTL,1.2580645161290323,0.5384615384615384,13,23.690900000000003,31.0,29.0
IND201301AAF,IND201304AAA,Carting,1.6666666666666667,1.0,13,11.2965,28.0,16.0
IND577132AAD,IND573134AAB,FTL,2.0,0.9230769230769231,13,28.1997,44.0,25.0
IND335703AAA,IND335701AAA,Carting,1.1428571428571428,0.38461538461538464,13,11.447,12.0,10.0
IND621211AAA,IND621010AAA,FTL,1.7727272727272727,0.9230769230769231,13,23.1531,33.0,21.0
IND577401AAA,IND562132AAA,FTL,1.5294117647058822,0.6923076923076923,13,25.9983,32.0,29.0
IND335513AAA,IND335803AAA,Carting,1.25,0.5384615384615384,13,10.2761,11.0,9.0
IND505302AAB,IND505325AAA,FTL,1.0666666666666667,0.15384615384615385,13,27.952,33.0,30.0
IND796009AAA,IND796321AAB,FTL,4.583333333333333,1.0,13,59.799800000000005,167.0,42.0
IND575014AAA,IND403726AAA,FTL,1.565217391304348,1.0,13,25.8191,38.0,23.0
IND462011AAA,IND462022AAA,Carting,2.3636363636363638,0.9230769230769231,13,11.759799999999998,24.0,11.0
IND302014AAA,IND303702AAB,FTL,2.210526315789474,0.9230769230769231,13,25.437900000000003,42.0,19.0
IND600032AAB,IND600044AAD,Carting,1.7,0.7692307692307693,13,10.0288,17.0,11.0
IND452001AAC,IND425201AAA,Carting,3.0,0.9230769230769231,13,10.2119,24.0,7.0
IND274001AAA,IND274509AAB,FTL,2.0,1.0,13,23.5137,42.0,16.0
IND248197AAA,IND248122AAB,FTL,2.2222222222222223,0.7692307692307693,13,39.1716,93.0,42.0
IND756100AAC,IND758001AAA,FTL,2.0555555555555554,0.9230769230769231,13,28.0894,61.0,19.0
IND421302AAR,IND400612AAA,Carting,2.5,1.0,13,13.6131,25.0,10.0
IND147201AAA,IND148023AAA,FTL,1.1428571428571428,0.23076923076923078,13,22.8148,25.0,24.0
IND786001AAB,IND786184AAA,Carting,2.3333333333333335,1.0,13,9.7178,14.0,6.0
IND431515AAA,IND431517AAB,FTL,2.933333333333333,1.0,13,21.5479,44.0,15.0
IND110037AAM,IND811399AAA,FTL,1.894736842105263,0.6153846153846154,13,28.6867,44.0,34.0
IND786125AAA,IND786190AAA,Carting,2.5,1.0,13,9.584700000000002,16.0,6.0
IND424006AAA,IND424101AAA,Carting,1.6428571428571428,1.0,12,9.5889,10.5,6.5
IND301001AAB,IND302014AAA,FTL,1.6980392156862745,0.9166666666666666,12,28.469099999999997,39.0,24.0
IND285205AAB,IND210431AAA,FTL,1.9578163771712158,0.9166666666666666,12,28.27415,55.5,25.5
IND321606AAA,IND301001AAB,FTL,2.2183794466403164,1.0,12,25.875349999999997,50.0,23.0
IND321001AAA,IND321401AAB,FTL,1.2158385093167703,0.5833333333333334,12,21.314950000000003,26.0,19.5
IND277303AAC,IND277211AAA,FTL,1.4472727272727273,1.0,12,20.4298,25.5,18.5
IND424006AAA,IND425412AAA,FTL,1.8958333333333335,1.0,12,25.843849999999996,34.0,19.5
IND465333AAA,IND462022AAA,FTL,1.613721804511278,0.75,12,29.5539,43.0,25.0
IND395023AAD,IND396445AAA,Carting,1.8174603174603174,1.0,12,11.646450000000002,16.0,9.0
IND424006AAA,IND424304AAC,FTL,2.083333333333333,1.0,12,23.0668,34.0,16.0
IND424006AAA,IND423106AAA,FTL,1.3270676691729324,0.75,12,23.82255,24.0,18.0
IND470117AAA,IND470227AAB,FTL,1.8496732026143792,0.75,12,23.53405,34.5,19.0
IND306401AAB,IND343001AAA,FTL,1.6428571428571428,0.8333333333333334,12,26.375949999999996,36.5,25.5
IND396191AAB,IND421302AAG,FTL,1.6578947368421053,0.75,12,27.436,37.5,20.5
IND530012AAA,IND531162AAA,Carting,1.5317460317460316,0.5833333333333334,12,8.042449999999999,12.5,7.5
IND600016AAC,IND600119AAA,Carting,1.6256038647342996,0.6666666666666666,12,14.36805,21.5,13.5
IND209304AAA,IND209101AAA,FTL,2.619047619047619,0.8333333333333334,12,23.81745,62.5,16.5
IND305901AAA,IND342602AAC,FTL,1.6985294117647058,0.9166666666666666,12,24.8271,29.0,18.0
IND643001AAA,IND643212AAA,Carting,2.481060606060606,1.0,12,16.9718,28.5,12.0
IND423106AAA,IND423105AAA,FTL,1.4565217391304348,1.0,12,18.399549999999998,25.5,16.5
IND484001AAA,IND484446AAA,FTL,1.4768518518518519,0.5,12,32.0704,29.0,31.0
IND400016AAB,IND400072AAD,Carting,3.0384615384615383,1.0,12,14.60895,37.5,13.0
IND487551AAA,IND464668AAA,FTL,1.9037674037674037,0.9166666666666666,12,33.5945,57.5,34.0
IND533201AAA,IND533262AAA,FTL,2.75,1.0,12,23.390349999999998,35.5,19.5
IND586101AAA,IND416404AAA,FTL,2.1490384615384617,1.0,12,23.4169,33.0,16.0
IND125005AAA,IND335524AAA,FTL,1.5855978260869565,0.75,12,28.817999999999998,43.5,27.5
IND606803AAA,IND606801AAB,FTL,1.341485507246377,0.8333333333333334,12,23.70625,28.5,23.0
IND560099AAB,IND635001AAA,FTL,1.0616666666666665,0.4166666666666667,12,25.52295,28.0,23.5
IND826004AAA,IND814112AAA,FTL,1.2628689087165408,0.5,12,31.64015,45.0,35.5
IND826004AAA,IND815351AAA,FTL,1.8889860139860142,0.75,12,39.95205,61.0,39.0
IND303108AAB,IND303106AAA,FTL,1.53125,0.9166666666666666,12,22.0531,25.0,15.0
IND602024AAA,IND602001AAA,Carting,2.6607142857142856,1.0,12,8.1593,13.5,5.0
IND303901AAA,IND304001AAA,Carting,1.4142857142857141,0.8333333333333334,12,9.70955,9.5,7.0
IND751015AAA,IND752056AAA,Carting,2.0,0.8333333333333334,12,9.385649999999998,9.5,7.0
IND560085AAA,IND562132AAA,Carting,1.238235294117647,0.5,12,13.432849999999998,20.5,15.0
IND202001AAB,IND282002AAD,FTL,1.7361111111111112,1.0,12,24.1408,36.5,17.5
IND700053AAA,IND743513AAA,Carting,3.0357142857142856,1.0,12,10.168199999999999,19.5,7.0
IND305001AAC,IND305802AAA,FTL,2.2412280701754383,1.0,12,19.35055,38.0,16.0
IND388320AAA,IND387001AAA,Carting,1.8166666666666667,1.0,12,9.7164,13.5,7.5
IND388320AAA,IND390022AAA,FTL,2.0789473684210527,0.8333333333333334,12,21.330750000000002,39.0,19.0
IND431107AAB,IND431136AAC,FTL,1.810483870967742,1.0,12,23.19945,48.5,23.0
IND458001AAB,IND458990AAA,FTL,1.6666666666666667,0.75,12,15.445049999999998,22.5,14.5
IND305624AAA,IND305404AAA,FTL,1.5232142857142859,0.6666666666666666,12,27.76605,44.0,41.0
IND205001AAB,IND205135AAA,FTL,2.148550724637681,1.0,12,22.124850000000002,50.5,19.5
IND205001AAB,IND209721AAB,FTL,2.295138888888889,1.0,12,23.0478,33.5,16.0
IND000000ACA,IND142401AAA,FTL,2.40625,0.8333333333333334,12,21.7502,24.0,15.5
IND821115AAB,IND821109AAA,FTL,1.7552447552447552,1.0,12,27.1458,38.0,20.0
IND600056AAB,IND600044AAD,Carting,1.4,0.75,12,13.9359,20.5,15.0
IND395009AAA,IND395023AAD,Carting,9.96875,1.0,12,14.991,142.5,13.5
IND848101AAA,IND844505AAB,FTL,3.6388888888888893,1.0,12,25.66375,53.5,18.0
IND160102AAD,IND160002AAD,Carting,1.5166666666666666,0.75,12,10.2623,14.0,9.5
IND425405AAA,IND424006AAA,FTL,8.447368421052632,1.0,12,50.27595,561.5,36.0
IND125001AAA,IND125047AAB,FTL,1.9423076923076923,1.0,12,20.6759,39.0,17.0
IND721139AAC,IND721602AAB,Carting,1.075046904315197,0.3333333333333333,12,22.4069,24.0,21.5
IND000000ACB,IND125033AAA,FTL,1.6944444444444444,0.6666666666666666,12,24.77195,39.0,21.5
IND303702AAB,IND332001AAB,FTL,1.4852941176470589,1.0,12,23.74155,24.5,16.5
IND147001AAB,IND147201AAA,FTL,1.2774725274725274,0.5833333333333334,12,13.80695,16.5,14.0
IND142026AAA,IND141109AAA,FTL,1.3797619047619047,1.0,12,23.851,49.5,35.5
IND501359AAE,IND503111AAC,FTL,1.3578947368421053,0.9166666666666666,12,26.189,26.0,19.0
IND781018AAB,IND784125AAA,FTL,1.8694444444444445,0.9166666666666666,12,26.39745,37.0,20.0
IND580028AAA,IND591115AAB,FTL,1.8697478991596639,1.0,12,24.947300000000002,30.0,17.0
IND272001AAA,IND273014AAB,FTL,2.0833333333333335,0.5833333333333334,12,22.98045,38.5,16.0
IND403726AAB,IND403507AAA,Carting,1.1483516483516483,0.25,12,11.4769,18.0,14.5
IND842003AAB,IND487001AAB,FTL,1.4594155844155843,1.0,12,25.4537,34.5,22.5
IND627811AAA,IND627401AAA,FTL,1.5683229813664596,1.0,12,18.3626,31.0,16.5
IND713103AAA,IND713205AAB,FTL,1.8786764705882353,1.0,12,23.3821,32.5,16.0
IND249201AAA,IND249407AAA,FTL,8.166666666666668,1.0,12,21.9481,220.5,27.0
IND521001AAA,IND521225AAB,FTL,2.229813664596273,1.0,12,22.8626,43.5,16.0
IND501359AAG,IND000000ACN,Carting,2.4772727272727275,1.0,12,11.97505,28.5,10.5
IND686513AAA,IND686540AAA,Carting,2.299145299145299,1.0,12,13.8127,27.5,13.0
IND852201AAA,IND852113AAA,FTL,3.514705882352941,1.0,12,22.85785,60.0,17.0
IND263139AAA,IND263153AAB,FTL,1.2972222222222223,0.5833333333333334,12,18.2461,34.5,21.0
IND571301AAA,IND571111AAB,FTL,2.0,1.0,12,18.21275,28.5,12.5
IND000000AFT,IND400072AAB,Carting,2.0,0.9166666666666666,12,10.76935,17.5,10.0
IND410206AAA,IND000000AFT,Carting,2.5972222222222223,1.0,12,9.6747,18.0,7.5
IND413501AAA,IND411033AAA,FTL,1.7291666666666665,0.8333333333333334,12,26.36525,30.0,19.0
IND515134AAA,IND515591AAA,FTL,1.5218487394957982,1.0,12,22.450450000000004,36.5,24.0
IND732103AAB,IND733128AAA,Carting,1.75,1.0,12,9.16465,12.0,6.0
IND573201AAB,IND572201AAB,FTL,1.6818181818181819,1.0,12,24.3601,28.5,22.0
IND500032AAA,IND502295AAA,Carting,1.8452380952380953,1.0,12,9.54875,13.5,7.0
IND411033AAA,IND413501AAA,FTL,1.6,1.0,12,25.88295,32.0,19.5
IND842001AAA,IND845401AAA,FTL,1.8947368421052633,0.75,12,28.336,31.5,19.5
IND244901AAB,IND244921AAB,Carting,1.9166666666666665,0.9166666666666666,12,10.1557,22.0,11.0
